name,lon,lat,code,fclass,osm_id,x,y,hex_id
دکتر گلشن(متخصص نوزادان),54.3573005,31.8799122,2120,doctors,11903676175,6051027.012556955,3747557.539278978,16591.0
سوپرگل اورینتال,54.3964319,31.8674142,2513,florist,11909583773,6055383.100078983,3745919.235884909,20655.0
قهوه خانه و چایخانه سنتی تاج,54.3828689,31.9080509,2303,cafe,11918257038,6053873.273825353,3751246.921485453,19224.0
داروخانه,54.3568424,31.884811,2101,pharmacy,11949178792,6050976.017098223,3748199.7603092543,16588.0
رادیولوژی و سونوگرافی دی,54.3587146,31.8816816,2120,doctors,11944034743,6051184.429448886,3747789.4994709254,16902.0
بانک ملی,54.3583069,31.8816224,2601,bank,11944115490,6051139.04449249,3747781.7385514984,16746.0
آرایشی گل یخ,54.364221,31.8498935,2514,chemist,11944665745,6051797.39909299,3743622.9045935147,17390.0
داروخانه,54.3794386,31.8260977,2101,pharmacy,11949178792,6053491.414576085,3740504.8326451383,18966.0
مهمانسرای بیمارستان شهید صدوقی,54.379047,31.8252818,2404,guesthouse,11949236064,6053447.82186349,3740397.9358108668,18811.0
نانوایی سنگک,54.3802298,31.8253114,2502,bakery,12030231108,6053579.490557201,3740401.8138998724,18966.0
اورژانس اطفال بیمارستان شهید صدوقی,54.379857,31.8247553,2110,hospital,11949323643,6053537.990651034,3740328.955820612,18967.0
آموزشگاه مراقبت و زیبایی رویال,54.3815583,31.8357433,2561,hairdresser,11953394880,6053727.3785007205,3741768.642593561,19116.0
باشگاه انرژی,54.3857896,31.8126074,2251,sports_centre,11971895878,6054198.404662114,3738737.4942562114,19599.0
پارس طلا - مرکز تولید و پخش طلا,54.3670056,31.896284,2520,jeweller,11974902441,6052107.379347052,3749703.9770217524,17672.0
لوازم قنادی نارنجی,54.36912,31.8389656,2502,bakery,11975308314,6052342.753278386,3742190.8722853926,17866.0
سالن vip مهربان من,54.3645088,31.8261188,2529,beauty_shop,11982265749,6051829.436842441,3740507.597118026,17406.0
موسسه عینک آفتاب دیدافزا,54.3799614,31.8641926,2519,optician,11991785940,6053549.612405872,3745496.967675634,18941.0
Saman Dental Clinic,54.3796338,31.8340296,2111,clinic,12000494839,6053513.144140689,3741544.096253691,18961.0
دبستان غیرانتفاعی دخترانه آبان,54.3731035,31.8424031,2082,school,12014391869,6052786.194469961,3742641.316672086,18331.0
نانوایی تنوری,54.3629952,31.8492471,2502,bakery,12038653968,6051660.943661176,3743538.193233357,17235.0
کلانتری 17,54.3382927,31.8473502,2001,police,12025142001,6048911.073939854,3743289.606037159,14740.0
نانوایی سنگک,54.3454978,31.8499523,2502,bakery,12030231108,6049713.142002969,3743630.6104212063,15518.0
نانوایی تنوری,54.3446287,31.8502895,2502,bakery,12038653968,6049616.39423352,3743674.8010789617,15518.0
دبیرستان دخترانه سما,54.346399,31.8497768,2082,school,12030273669,6049813.463128072,3743607.610899024,15675.0
نانوایی تنوری,54.3578495,31.888487,2502,bakery,12038653968,6051088.1269574,3748681.697600523,16741.0
سالن زیبایی نجمه مقدم,54.3958607,31.8281291,2529,beauty_shop,12040480000,6055319.514385842,3740770.9848427735,20525.0
کلینیک دندانپزشکی تبسم رویایی,54.3308769,31.8571791,2121,dentist,12100983311,6048085.55086003,3744577.730750667,14110.0
جواهری محسن رحیمی,54.3685552,31.8964068,2520,jeweller,12104246806,6052279.880029987,3749720.0782545544,17828.0
داروخانه دکتر کفیری,54.3965948,31.8248583,2101,pharmacy,12105841502,6055401.234024033,3740342.4504506206,20683.0
مرکز خرید دوچرخه وموتور شارژی واسکوتر شیخ,54.381148,31.884534,2542,bicycle_shop,12118214708,6053681.704113648,3748163.445356912,19084.0
مجموعه مراقبت و زیبایی آقامیری,54.3668316,31.8372493,2529,beauty_shop,12157380318,6052088.009755654,3741965.977417211,17711.0
کلینیک دامپزشکی وین,54.3738142,31.8473893,2129,veterinary,12163677430,6052865.309232067,3743294.73000863,18328.0
درمانگاه شبانه روزی رازی,54.3864257,31.8967335,2111,clinic,12169384629,6054269.214990207,3749762.9144564904,19544.0
قصر پیرایش مهدی,54.4033013,31.8569772,2561,hairdresser,12192480688,6056147.798189038,3744551.26940145,21286.0
فروشگاه میم استور,54.4003272,31.8612817,2546,computer_shop,12196731060,6055816.7228914695,3745115.4368701903,20971.0
کافه رف,54.3695264,31.8366639,2303,cafe,12243639948,6052387.993519444,3741889.2706562523,18023.0
خوشحالی فروشی دیزنی,54.3696538,31.8463734,2521,gift_shop,12250125217,6052402.175622571,3743161.599188785,17861.0
دبستان پسرانه جوادالائمه ۲,54.3722709,31.8311487,2082,school,12256541842,6052693.509861926,3741166.6209384743,18183.0
بوتیک نازیلا,54.3568182,31.8863848,2512,clothes,12257976231,6050973.3231665455,3748406.0889960453,16587.0
مطب دکتر عباسعلی دهقان,54.3620778,31.8775855,2120,doctors,12309069997,6051558.819160322,3747252.5264044707,17217.0
خانه بوم گردی مأوا,54.3619477,31.89418,2405,hostel,12320776702,6051544.33649457,3749428.1090728864,17206.0
مطب فرشته ها,54.3757091,31.8351388,2110,hospital,12328599615,6053076.248535172,3741689.4344018055,18648.0
دکتر مهدی نژاد.متخصص ارتوپدی,54.3838916,31.8556933,2120,doctors,12329959716,6053987.120268588,3744383.000691532,19415.0
کلینیک دندانپزشکی آراد,54.3717753,31.8365421,2120,doctors,12330037511,6052638.339922289,3741873.3108891123,18180.0
گلفروشی چشم انداز سعید,54.3804247,31.8918191,2513,florist,12338969646,6053601.186725957,3749118.5649433243,18923.0
مطب و كلينيك دكتر وحيدفر,54.3567761,31.8834606,2120,doctors,12345231021,6050968.636615983,3748022.7226706585,16589.0
گالری عروسک آریانا,54.3702312,31.8823556,2526,toy_shop,12357737269,6052466.4514965555,3747877.858939033,17993.0
عینک شهاب,54.379207,31.8311127,2519,optician,12378834865,6053465.6329820175,3741161.9040456247,18963.0
0039pasta کافه,54.3674488,31.847412,2303,cafe,12415820120,6052156.716145372,3743297.7047961336,17704.0
مزون عروس یاسمین,54.3550112,31.8729101,2512,clothes,12421816050,6050772.168846682,3746639.6399110295,16439.0
دکتر پارسائیان فلوشیپ فوق تخصصی سوختگی و ترمیمی,54.3600618,31.8864492,2120,doctors,12462451123,6051334.399066882,3748414.532054632,16899.0
همراهان سبز,54.3749149,31.8780412,2513,florist,12466723823,6052987.838595584,3747312.2646412426,18464.0
مرکز طب سوزنی جدید یزد,54.3589583,31.884057,2120,doctors,12467702110,6051211.558008792,3748100.910478337,16900.0
دکتر مهدیه کمالی متخصص زنان زایمان,54.3592352,31.8805993,2120,doctors,12475275296,6051242.382375793,3747647.614395748,16903.0
رستوران نقش جهان(چایی فروش-حسینی),54.3801402,31.9110841,2301,restaurant,12478149839,6053569.516330825,3751644.684317997,18910.0
salman,54.3677995,31.8918959,2303,cafe,12478888322,6052195.755890793,3749128.634278869,17675.0
سالن زیبایی حدیث سلیمی,54.3689741,31.8385225,2529,beauty_shop,12481560289,6052326.511764679,3742132.8104059966,17866.0
موبایل اچ دی,54.377312,31.872049,2525,mobile_phone_shop,12492424539,6053254.682546965,3746526.763856757,18624.0
تابلوسازی شبرنگ,54.377798,31.8874883,2501,supermarket,12495392420,6053308.783819489,3748550.7624077005,18770.0
آموزشگاه و سالن مهدیس ابراهیمی,54.3702234,31.8314856,2529,beauty_shop,12535647404,6052465.583204527,3741210.763283226,18026.0
دکتر علی عقیلی جراح-دندانپزشک,54.3836787,31.8402145,2120,doctors,12548755056,6053963.420348998,3742354.5241609444,19425.0
کامپیوتر مسلم,54.3887279,31.8837841,2546,computer_shop,12550944979,6054525.494721911,3748065.1333318143,19864.0
سوپر شهرک,54.3862561,31.9122786,2511,convenience,12553417729,6054250.335204568,3751801.330308694,19533.0
سالن زیبایی بانو دهقان,54.3729837,31.8480709,2529,beauty_shop,12582011402,6052772.858394964,3743384.0525815105,18172.0
دانشگاه علمی کاربردی,54.3567036,31.8618571,2081,university,12587118078,6050960.565952901,3745190.8534233226,16603.0
اداره کل پست استان یزد,54.3552478,31.8614082,2005,post_office,12587135611,6050798.507038204,3745132.016937523,16447.0
خوابگاه دانشکده,54.3493186,31.8660948,2402,motel,12587135669,6050138.4715133915,3745746.2949784226,15820.0
دانشکده پیراپزشکی شهید صدوقی یزد,54.3510301,31.8681862,2081,university,12587135724,6050328.994821885,3746020.427255673,15975.0
فرماندهی نیروی انتظامی استان یزد,54.3476152,31.8678841,2001,police,12587135732,6049948.849892775,3745980.8288216866,15663.0
سالن ورزشی,54.3301226,31.8519613,2252,pitch,12587135753,6048001.582568125,3743893.8958188724,13957.0
یگان ویژه استان یزد,54.3834705,31.8573062,2001,police,12587136527,6053940.243631015,3744594.388717412,19414.0
مرکز آموزش فنی و حرفه ای شماره 2 آزادگان یزد,54.3326837,31.8474034,2082,school,12588153354,6048286.682915995,3743296.577784042,14272.0
سالن زیبایی ویدا شهیدی,54.367114,31.8102643,2529,beauty_shop,12589574570,6052119.446379855,3738430.5555225383,17728.0
سالن زیبایی یلدا,54.3847556,31.8376139,2529,beauty_shop,12599302540,6054083.300308633,3742013.752321571,19427.0
سالن زیبایی الوان خواجه نسب,54.3615606,31.8526298,2529,beauty_shop,12600230521,6051501.244719683,3743981.5059947474,17077.0
طلا فروشی حسینیان,54.3678019,31.8952793,2520,jeweller,12609196800,6052196.023057572,3749572.2440450713,17673.0
قطعات موبایل فیکسل,54.3817049,31.8911759,2525,mobile_phone_shop,12620494561,6053743.697938071,3749034.2345878454,19080.0
گالری کفش پاپوش,54.3875903,31.841627,2517,shoe_shop,12629920627,6054398.857669185,3742539.616328601,19736.0
سالن تخصصی ناخن مرجان,54.3773808,31.8496676,2529,beauty_shop,12633328444,6053262.341327931,3743593.300107309,18795.0
نان فانتزی و پروتئینی بهشت نان,54.3766871,31.8954595,2501,supermarket,12638158610,6053185.118997168,3749595.871173671,18608.0
گالری اتومبیل عباسی نژاد,54.3738596,31.8540781,2541,car_dealership,12644847890,6052870.36313695,3744171.314931185,18324.0
کافه فست فود زرگران,54.3709411,31.8994969,2303,cafe,12645060979,6052545.47720307,3750125.251607276,17982.0
سالن زیبایی و آموزشگاه زهره حکاکیان,54.3484878,31.8434075,2529,beauty_shop,12647166421,6050045.987280441,3742772.9347763355,15835.0
کلینیک پوست و مو بیات بیوتی,54.3687135,31.8445831,2120,doctors,12651865172,6052297.501905378,3742926.9890092793,17862.0
کافه رستوران کندلوس,54.3865546,31.8317964,2303,cafe,12656823136,6054283.564072571,3741251.4860166456,19586.0
کبابی وجگرکی دهقان 1,54.3700764,31.8934029,2301,restaurant,12658128896,6052449.219239381,3749326.2204660205,17986.0
رستوران پاسارگاد(نارنجستان ),54.3799858,31.8638956,2301,restaurant,12658179534,6053552.328601448,3745458.0394212124,18941.0
کلینیک دامپزشکی پرشین,54.3685807,31.8453953,2129,veterinary,12694643160,6052282.718677001,3743033.423337362,17862.0
دپارتمان زیبایی آوانا,54.3687225,31.8741481,2529,beauty_shop,12749129040,6052298.503780795,3746801.923207803,17843.0
هپی باکس (باکس شادی),54.3589072,31.8460617,2521,gift_shop,12755560786,6051205.869582812,3743120.752079896,16925.0
دفتر گردشگری هتلگرد,54.3606992,31.844379,2567,travel_agent,12757062301,6051405.354110314,3742900.242977884,17082.0
پوشاک سایز بزرگ زنانه سارا,54.384434,31.8410608,2512,clothes,12769229470,6054047.499960395,3742465.4218748086,19425.0
مزون ارغوان,54.3696025,31.8932077,2512,clothes,12771943396,6052396.464932694,3749300.627169087,17986.0
باشگاه تخصصی کونگ فو استاد مرتضی بابایی,54.3558749,31.8448217,2251,sports_centre,12777008502,6050868.31549088,3742958.256125415,16614.0
مرکز تخصصی ماساژ و کایروپراکتیک دکتر بابائی,54.3917655,31.844425,2120,doctors,12784814345,6054863.638807145,3742906.2709856736,20202.0
نانوایی لتیر نون و نمک,54.4265905,31.771561,2502,bakery,12794404224,6058740.340074021,3733361.670663974,23682.0
تولید و تعمیر مبل,54.4074481,31.9001036,2544,furniture_shop,12817186442,6056609.41785346,3750204.8035988105,21725.0
دکتر خدارحمی,54.3778184,31.8726424,2120,doctors,12826189892,6053311.054737102,3746604.5487287953,18780.0
عینک محمدی,54.3570668,31.8833731,2519,optician,12833421245,6051000.997191956,3748011.251497331,16589.0
کافه لوئیزا,54.3736661,31.9005156,2303,cafe,12836584590,6052848.822815482,3750258.826347901,18293.0
موبایل مستر پرای,54.3978062,31.8574575,2525,mobile_phone_shop,12848437280,6055536.086455179,3744614.2184119327,20817.0
نمایندگی مدیران خودرو توانگر یزد,54.4010275,31.8736299,2541,car_dealership,12864252980,6055894.679930872,3746733.9946675356,21119.0
قهوه نیک عهد,54.3636708,31.8133329,2303,cafe,12953762006,6051736.151109155,3738832.534054071,17414.0
گالری طلاریز,54.369124,31.8966589,2520,jeweller,13031128387,6052343.198556349,3749753.13305141,17828.0
دکتر صدیقه حاجی هاشمی متخصص قلب و عروق و انژیوگرافی,54.3773382,31.8733951,2120,doctors,13050185553,6053257.599117623,3746703.215902418,18623.0
کافه و رستوران دنگی دونگی,54.3530749,31.8431847,2301,restaurant,13075762227,6050556.620916659,3742743.7386016534,16303.0
کلینیک سو مصرف مواد رز,54.3498583,31.8509624,2111,clinic,13081250134,6050198.550642573,3743762.9862997276,15986.0
موسسه عینک طبی آسمان,54.3580766,31.8809856,2519,optician,13093057614,6051113.407613759,3747698.2565443935,16746.0
کافه دم دم,54.3650556,31.8398779,2303,cafe,13123167005,6051890.306340005,3742310.4169516843,17397.0
دندانپزشکی دکتر عسکری وزیری,54.3763411,31.853716,2121,dentist,13131197777,6053146.602453353,3744123.8591411803,18636.0
دکتر سعید عربی متخصص سرطان,54.3759404,31.8236494,2120,doctors,13140532393,6053101.996733393,3740184.066368012,18500.0
دکتر حسین علی یاوری جراح دندانپزشک,54.3802098,31.8642659,2121,dentist,13154273526,6053577.264167385,3745506.575240552,18941.0
دکتر محمد جواهرچیان,54.3778347,31.870532,2120,doctors,13163684322,6053312.869244803,3746327.9126607664,18781.0
کافه رستوران آوان,54.3645825,31.889032,2301,restaurant,13167099439,6051837.641088911,3748753.1507678227,17365.0
دکتر سید مسعود هاشمی زاده,54.3569302,31.8783296,2120,doctors,13167350864,6050985.790949514,3747350.0714814025,16592.0
پخش گوشت فتوحی,54.3949879,31.8277732,2511,convenience,13174989135,6055222.354734277,3740724.3547222693,20525.0
مطب دكتر پناه بخدا,54.3594325,31.8772244,2120,doctors,13197354623,6051264.345711326,3747205.1896002702,16905.0
مطب دکتر سرداری( متخصص اعصاب و روان ،معاینات گواهینامه),54.3756485,31.8746543,2120,doctors,13198320437,6053069.502574029,3746868.2790901363,18467.0
معجر,54.3708957,31.8982361,2512,clothes,13203034351,6052540.423298188,3749959.934096931,17983.0
کافه اَمبِر,54.3717099,31.9044188,2301,restaurant,13243186784,6052631.059627591,3750770.638331278,18135.0
مطب دکتر سید محسن فانی,54.3552826,31.885197,2120,doctors,13256696728,6050802.380956484,3748250.365443033,16431.0
فروشگاه آرایشی بهداشتی عطریات محسن احتیاط,54.3752753,31.8778474,2514,chemist,13273733901,6053027.958140066,3747286.859140383,18464.0
کلینیک زخم دیاکو,54.3813665,31.8707398,2120,doctors,13278527406,6053706.027422385,3746355.1512797554,19093.0
خانم دكتر بهاره ميبدي,54.3594439,31.8772961,2120,doctors,13279692571,6051265.614753521,3747214.588779253,16905.0
جواهری شتابی,54.4010681,31.8557824,2520,jeweller,13282831589,6055899.199502199,3744394.6781157227,21130.0
سالن زیبایی مه جبین,54.3876188,31.8449408,2529,beauty_shop,13288640872,6054402.030274672,3742973.8635049276,19734.0
گروه تولیدی داز,54.3800381,31.8625439,2512,clothes,13304555474,6053558.150610817,3745280.8715729313,18942.0
سالن زیبایی و اموزشگاه دلارام,54.3658179,31.8568597,2529,beauty_shop,13305521429,6051975.165187838,3744535.8696830375,17542.0
antico italian kitchen,54.3736817,31.8312926,2301,restaurant,13322873752,6052850.559399538,3741185.4754257654,18338.0
آشپزخانه ایتالیایی آنتیکو,54.3729739,31.8318927,2301,restaurant,13322898443,6052771.767463954,3741264.103802607,18338.0
آشپزخانه ایتالیایی آنتیکو,54.373672,31.8313997,2301,restaurant,13322898443,6052849.479600477,3741199.508214749,18338.0
استودیو‌ گل آدا,54.3737828,31.8471956,2513,florist,13333161557,6052861.813800057,3743269.3460586993,18328.0
طلا فروشی مازار,54.3669268,31.8966015,2520,jeweller,13335630018,6052098.607371178,3749745.6068818504,17672.0
آرین استور,54.3896818,31.8230076,2525,mobile_phone_shop,13354554489,6054631.682384179,3740099.981757723,19904.0
دندانپزشکی دکتر موقری,54.3808317,31.8598953,2121,dentist,13358532810,6053646.49375871,3744933.7260659314,19100.0
دکتر محبوبه دشتی متخصص زنان و زایمان,54.3570457,31.8779908,2120,doctors,13358643987,6050998.648350701,3747305.657632781,16592.0
فیزیوتراپی صبا(فیزتراپیست محمدعلی دهقانی),54.3822769,31.8500711,2120,doctors,13358757069,6053807.372686804,3743646.1793533694,19262.0
تابه کباب,54.3510375,31.8446043,2301,restaurant,13362683929,6050329.818586116,3742929.767140381,16146.0
موسسه رادیولوژی و سونوگرافی بقایی پور,54.36868,31.8815643,2120,doctors,13370788906,6052293.772702437,3747774.1218431937,17838.0
مطب دندانپزشکی دکتر دهقان دهنوی,54.3866167,31.828859,2111,clinic,13375393348,6054290.477012948,3740866.61711345,19588.0
موبایل سید محمدآباد,54.4246789,31.7730102,2525,mobile_phone_shop,13376538230,6058527.541735421,3733551.4309217124,23525.0
آموزشگاه وسالن زیبای محدثه غیبی,54.3443665,31.8580434,2529,beauty_shop,13380785813,6049587.206263035,3744691.0079986225,15357.0
مرکز زیبایی پوست و مو روژان,54.3705,31.8442184,2110,hospital,13392179283,6052496.374175681,3742879.1973916464,18018.0
چسب کاشی و ابزارالات نصب اسلب دایان تجارت,54.3809098,31.8278712,2543,doityourself,13399382618,6053655.18781094,3740737.194692558,19121.0
حاج خلیفه علی رحمر و شرکه,54.3791547,31.8859749,2502,bakery,13419432201,6053459.810972649,3748352.349853138,18927.0
مزون صورتی,54.3707857,31.8333805,2512,clothes,13495869463,6052528.1781542,3741459.0456827977,18025.0
پانیذ فود,54.3846952,31.8412884,2301,restaurant,13525838529,6054076.57661139,3742495.2463656166,19424.0
